Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Michael Williams,LB,West Bloomfield,West Bloomfield,MI,6,3.0,220,0.8817,Maryland,2022,486.0,45.0,11.0,3,USF,//247sports.com/player/michael-williams-46083436
EJ Lightsey,LB,Fitzgerald,Fitzgerald,GA,6,2.0,210,0.8809,Maryland,2022,496.0,47.0,50.0,3,Georgia,//247sports.com/player/ej-lightsey-46110434
Aidan Vaughan,LB,Walled Lake Western,Walled Lake,MI,6,3.0,215,0.8776,Maryland,2022,559.0,50.0,14.0,3,Wisconsin,//247sports.com/player/aidan-vaughan-46115094
Omar Graham Jr.,LB,Stranahan,Fort Lauderdale,FL,6,1.0,220,0.8729,Maryland,2022,630.0,59.0,85.0,3,Florida State,//247sports.com/player/omar-graham-jr-46100251
Raleigh Collins III,LB,Neumann Goretti,Philadelphia,PA,6,3.0,205,0.87,Maryland,2022,693.0,66.0,18.0,3,West Virginia,//247sports.com/player/raleigh-collins-iii-46102161
Kenny Soares,LB,Avon Old Farms,Avon,CT,6,3.0,215,0.8675,Maryland,2022,758.0,72.0,3.0,3,Northwestern,//247sports.com/player/kenny-soares-46086474
Edwin Kolenge,LB,The Loomis Chaffee School,Windsor,CT,6,3.0,225,0.8668,Maryland,2022,768.0,74.0,4.0,3,Boston College,//247sports.com/player/edwin-kolenge-46101548
Caleb Wheatland,LB,Westfield,Chantilly,VA,6,1.5,220,0.856,Maryland,2022,,94.0,29.0,3,Maryland,//247sports.com/player/caleb-wheatland-46113616
Nyair Graham,LB,Camden,Camden,NJ,6,1.0,195,0.8554,Maryland,2022,,97.0,19.0,3,,//247sports.com/player/nyair-graham-46096358
Kellan Wyatt,LB,Archbishop Spalding,Severn,MD,6,2.0,212,0.8552,Maryland,2022,,98.0,24.0,3,Maryland,//247sports.com/player/kellan-wyatt-46098830
VJ Payne,LB,Buford,Buford,GA,6,2.0,180,0.8531,Maryland,2022,,105.0,111.0,3,Kansas State,//247sports.com/player/vj-payne-46098981
Devin Smith,LB,Riverside,Jacksonville,FL,6,2.0,235,0.8527,Maryland,2022,,107.0,144.0,3,,//247sports.com/player/devin-smith-46099785
Kyle Efford,LB,Dacula,Dacula,GA,6,2.0,230,0.8527,Maryland,2022,,108.0,112.0,3,Georgia Tech,//247sports.com/player/kyle-efford-46103673
Leon Hart,LB,Edison,Miami,FL,6,2.0,190,0.8526,Maryland,2022,,109.0,146.0,3,Marshall,//247sports.com/player/leon-hart-46099008
Kobe McCloud,LB,Gaither,Tampa,FL,6,1.0,208,0.8497,Maryland,2022,,120.0,156.0,3,Clemson,//247sports.com/player/kobe-mccloud-46098517
Zion Cheeks,LB,Penns Grove,Penns Grove,NJ,6,2.0,190,0.8417,Maryland,2022,,146.0,33.0,3,,//247sports.com/player/zion-cheeks-46085011
Tony Carter,LB,Mandarin,Jacksonville,FL,6,0.0,195,0.8348,Maryland,2022,,161.0,206.0,3,Washington State,//247sports.com/player/tony-carter-46128027
Reid Pulliam,LB,Life Christian Academy,Colonial Heights,VA,6,3.0,220,0.8347,Maryland,2022,,162.0,42.0,3,Virginia Tech,//247sports.com/player/reid-pulliam-46081160
J.R. Strauss,LB,Exeter Township,Reading,PA,6,2.0,215,0.8215,Maryland,2022,,189.0,39.0,3,Villanova,//247sports.com/player/j-r-strauss-46096448
Cody Stordahl,LB,Chaparral,Temecula,CA,6,0.0,198,0.8215,Maryland,2022,,190.0,152.0,3,,//247sports.com/player/cody-stordahl-46100589
Avian Rice,LB,Dunbar,Fort Myers,FL,6,0.0,200,0.8114,Maryland,2022,,197.0,260.0,3,Alabama A&M,//247sports.com/player/avian-rice-46114086
Jax Van Zandt,LB,Thompson,Alabaster,AL,6,1.0,200,0.8023,Maryland,2022,,211.0,88.0,3,North Texas,//247sports.com/player/jax-van-zandt-46059316
Daterius Lee,LB,Deerfield Beach,Deerfield Beach,FL,6,0.0,215,0.7964,Maryland,2022,,213.0,282.0,2,Florida A&M,//247sports.com/player/daterius-lee-46084645
B.J. Mayes,LB,Kenwood Academy,Chicago,IL,6,0.0,200,,Maryland,2022,,,,0,,//247sports.com/player/b-j-mayes-46098056
Tiwan McCloud,LB,South Broward,Hollywood,FL,5,9.0,170,,Maryland,2022,,,,0,,//247sports.com/player/tiwan-mccloud-46099521
Nick Jordan,LB,Jefferson County,Louisville,GA,6,0.0,200,,Maryland,2022,,,,0,,//247sports.com/player/nick-jordan-46099749
Dylan Chiedo,LB,Bartram Trail,Jacksonville,FL,6,0.0,240,,Maryland,2022,,,,0,Furman,//247sports.com/player/dylan-chiedo-46099782
Gene Townsel,LB,Life Christian Academy,Colonial Heights,VA,5,11.0,210,,Maryland,2022,,,,0,,//247sports.com/player/gene-townsel-46099960
Devon Irving,LB,Hapeville Charter,Atlanta,GA,6,1.0,210,,Maryland,2022,,,,0,,//247sports.com/player/devon-irving-46100120
Dylan Reid,LB,Hallandale,Hallandale,FL,6,0.0,220,,Maryland,2022,,,,0,,//247sports.com/player/dylan-reid-46114263
Terrell Foster,LB,IMG Academy,Bradenton,FL,6,1.0,200,,Maryland,2022,,,,0,,//247sports.com/player/terrell-foster-46115528
Darrien Lewis,LB,St. Frances Academy,Baltimore,MD,6,2.0,230,,Maryland,2022,,,,0,Temple,//247sports.com/player/darrien-lewis-46128927
Jihaad Campbell,Edge,IMG Academy,Bradenton,FL,6,3.0,215,0.9899,Maryland,2022,21.0,2.0,3.0,5,Alabama,//247sports.com/player/jihaad-campbell-46097320
Enai White,Edge,Imhotep Institute,Philadelphia,PA,6,5.0,230,0.9803,Maryland,2022,47.0,4.0,2.0,4,Texas A&M,//247sports.com/player/enai-white-46076687
Dasan McCullough,Edge,Bloomington South,Bloomington,IN,6,5.0,235,0.9701,Maryland,2022,75.0,9.0,2.0,4,Indiana,//247sports.com/player/dasan-mccullough-46059433
Malick Sylla,Edge,Katy,Katy,TX,6,6.0,230,0.959,Maryland,2022,94.0,10.0,18.0,4,Texas A&M,//247sports.com/player/malick-sylla-46093619
Justice Finkley,Edge,Hewitt-Trussville,Trussville,AL,6,2.0,255,0.9531,Maryland,2022,116.0,12.0,6.0,4,Texas,//247sports.com/player/justice-finkley-46058853
Jaron Willis,Edge,Lee County,Leesburg,GA,6,2.0,235,0.9268,Maryland,2022,188.0,19.0,21.0,4,Ole Miss,//247sports.com/player/jaron-willis-46098925
Ken Talley,Edge,Northeast,Philadelphia,PA,6,3.0,230,0.9059,Maryland,2022,267.0,23.0,9.0,4,Penn State,//247sports.com/player/ken-talley-46078937
Anto Saka,Edge,Loyola Blakefield,Towson,MD,6,2.0,230,0.9052,Maryland,2022,269.0,24.0,5.0,4,Northwestern,//247sports.com/player/anto-saka-46111586
Bryson Jennings,Edge,Clover Hill,Midlothian,VA,6,6.0,235,0.885,Maryland,2022,440.0,35.0,14.0,3,North Carolina,//247sports.com/player/bryson-jennings-46082298
Aaron Hester,Edge,Duncan U. Fletcher,Neptune Beach,FL,6,1.0,237,0.8817,Maryland,2022,475.0,39.0,64.0,3,Florida State,//247sports.com/player/aaron-hester-46101985
Isaiah Smith,Edge,St. John's,Washington,DC,6,4.0,210,0.8661,Maryland,2022,777.0,49.0,2.0,3,SMU,//247sports.com/player/isaiah-smith-46098886
Bryan Thomas Jr.,Edge,Foundation Academy,Winter Garden,FL,6,2.5,225,0.856,Maryland,2022,,62.0,132.0,3,South Carolina,//247sports.com/player/bryan-thomas-jr-46098996
Denis Jaquez,Edge,St. Augustine Prep,Richland,NJ,6,4.0,238,0.8559,Maryland,2022,,64.0,17.0,3,Syracuse,//247sports.com/player/denis-jaquez-46094333
Zykeius Strong,Edge,Hutchinson C.C.,Hutchinson,KS,6,6.0,255,0.8553,Maryland,2022,29.0,3.0,11.0,3,Houston,//247sports.com/player/zykeius-strong-46099024
Elijah Russell,Edge,Trinity Catholic,Ocala,FL,6,7.0,215,0.8485,Maryland,2022,,70.0,159.0,3,Marshall,//247sports.com/player/elijah-russell-46113591
Ky'mani Williams,Edge,Miami Central,Miami,FL,6,1.0,225,0.8114,Maryland,2022,,105.0,261.0,3,Campbell,//247sports.com/player/kymani-williams-46103744
Travis Gammage,Edge,Stranahan,Fort Lauderdale,FL,6,0.0,220,,Maryland,2022,,,,0,,//247sports.com/player/travis-gammage-46098994
Travis Shaw,DL,Grimsley,Greensboro,NC,6,5.0,310,0.99,Maryland,2022,20.0,6.0,1.0,5,North Carolina,//247sports.com/player/travis-shaw-46057330
Dani Dennis-Sutton,DL,McDonogh School,Owings Mills,MD,6,5.0,250,0.9869,Maryland,2022,29.0,7.0,1.0,5,Penn State,//247sports.com/player/dani-dennis-sutton-46084011
Derrick Moore,DL,St. Frances Academy,Baltimore,MD,6,4.0,250,0.9789,Maryland,2022,49.0,8.0,2.0,4,Michigan,//247sports.com/player/derrick-moore-46080075
Nyjalik Kelly,DL,Dillard,Fort Lauderdale,FL,6,4.0,240,0.9609,Maryland,2022,89.0,14.0,13.0,4,Miami,//247sports.com/player/nyjalik-kelly-46098949
Tyre West,DL,Tift County,Tifton,GA,6,3.0,280,0.9341,Maryland,2022,165.0,23.0,19.0,4,Tennessee,//247sports.com/player/tyre-west-46083347
Caden Story,DL,Lanett,Lanett,AL,6,3.0,282,0.9185,Maryland,2022,206.0,27.0,10.0,4,Clemson,//247sports.com/player/caden-story-46084805
Gunner Givens,DL,Lord Botetourt,Daleville,VA,6,5.0,270,0.9148,Maryland,2022,222.0,29.0,9.0,4,Virginia Tech,//247sports.com/player/gunner-givens-46094025
Aaron Wilson,DL,St. Frances Academy,Baltimore,MD,6,2.0,235,0.9117,Maryland,2022,235.0,30.0,4.0,4,,//247sports.com/player/aaron-wilson-46081992
Gracen Halton,DL,St. Augustine,San Diego,CA,6,3.0,270,0.9073,Maryland,2022,260.0,34.0,21.0,4,Oklahoma,//247sports.com/player/gracen-halton-46097719
Jeffrey M'ba,DL,Independence C.C.,Independence,KS,6,6.0,305,0.9013,Maryland,2022,1.0,1.0,1.0,4,Auburn,//247sports.com/player/jeffrey-mba-46054841
Derrick Shepard,DL,Archbishop Alter,Dayton,OH,6,3.0,295,0.8891,Maryland,2022,394.0,51.0,14.0,3,Cincinnati,//247sports.com/player/derrick-shepard-46098900
Kwan Williams,DL,McDonogh School,Owings Mills,MD,6,1.0,275,0.8884,Maryland,2022,405.0,52.0,9.0,3,Boston College,//247sports.com/player/kwan-williams-46077011
Jimmy Scott,DL,St. Francis,Hamburg,NY,6,3.0,255,0.8822,Maryland,2022,469.0,61.0,2.0,3,Pittsburgh,//247sports.com/player/jimmy-scott-46096757
Samuel Okunlola,DL,Thayer Academy,Braintree,MA,6,4.0,225,0.8795,Maryland,2022,520.0,72.0,4.0,3,Pittsburgh,//247sports.com/player/samuel-okunlola-46102277
Richard Thomas,DL,American Heritage,Fort Lauderdale,FL,6,2.0,250,0.8784,Maryland,2022,528.0,73.0,72.0,3,Indiana,//247sports.com/player/richard-thomas-46081852
Jaxson Moi,DL,Cathedral Catholic,San Diego,CA,6,2.0,260,0.8777,Maryland,2022,548.0,78.0,41.0,3,Stanford,//247sports.com/player/jaxson-moi-46099546
Ahmad Moten,DL,Cardinal Gibbons,Fort Lauderdale,FL,6,3.0,290,0.877,Maryland,2022,561.0,80.0,73.0,3,Miami,//247sports.com/player/ahmad-moten-46114499
Nasir Pearce,DL,St. Frances Academy,Baltimore,MD,6,3.0,300,0.875,Maryland,2022,591.0,83.0,12.0,3,,//247sports.com/player/nasir-pearce-46080076
Nick Campbell,DL,Lake Minneola,Lake Minneola,FL,6,3.5,270,0.8735,Maryland,2022,617.0,88.0,83.0,3,NC State,//247sports.com/player/nick-campbell-46097663
Jordan Phillips,DL,Ocoee,Ocoee,FL,6,2.0,300,0.8714,Maryland,2022,652.0,91.0,88.0,3,Tennessee,//247sports.com/player/jordan-phillips-46098684
Bradley Mann,DL,The Bolles School,Jacksonville,FL,6,6.0,260,0.8714,Maryland,2022,653.0,92.0,89.0,3,Vanderbilt,//247sports.com/player/bradley-mann-46115743
Hayden Schwartz,DL,The Bolles School,Jacksonville,FL,6,4.0,244,0.8702,Maryland,2022,681.0,95.0,95.0,3,Minnesota,//247sports.com/player/hayden-schwartz-46101307
Rashaud Pernell,DL,Highland Springs,Highland Springs,VA,6,4.0,250,0.8682,Maryland,2022,735.0,103.0,17.0,3,Virginia Tech,//247sports.com/player/rashaud-pernell-46101799
Daniel Owens,DL,Calvert Hall College,Towson,MD,6,2.0,245,0.8654,Maryland,2022,786.0,107.0,17.0,3,Maryland,//247sports.com/player/daniel-owens-46101412
Elijah Zollicoffer,DL,Newton,Covington,GA,6,6.0,340,0.8647,Maryland,2022,804.0,108.0,86.0,3,Arkansas State,//247sports.com/player/elijah-zollicoffer-46079423
Q'yaeir Price,DL,DePaul Catholic,Wayne,NJ,6,2.0,255,0.8634,Maryland,2022,841.0,114.0,14.0,3,Rutgers,//247sports.com/player/qyaeir-price-46100328
Eddie Kelly,DL,West Orange,Winter Garden,FL,6,4.0,265,0.8633,Maryland,2022,846.0,115.0,113.0,3,USF,//247sports.com/player/eddie-kelly-46080702
Tawfiq Thomas,DL,Gaither,Tampa,FL,6,3.0,325,0.8621,Maryland,2022,875.0,116.0,116.0,3,Louisville,//247sports.com/player/tawfiq-thomas-46098526
Tomiwa Durojaiye,DL,Middletown,Middletown,DE,6,4.0,255,0.8572,Maryland,2022,988.0,130.0,3.0,3,Kentucky,//247sports.com/player/tomiwa-durojaiye-46086744
Sir Mells,DL,Liberty,Henderson,NV,6,4.0,310,0.8559,Maryland,2022,,133.0,12.0,3,Oregon,//247sports.com/player/sir-mells-46085853
Lemar Law,DL,Green Run,Virginia Beach,VA,6,5.0,280,0.855,Maryland,2022,,134.0,33.0,3,Virginia Tech,//247sports.com/player/lemar-law-46115362
Alton Tarber,DL,Deerfield Beach,Deerfield Beach,FL,6,1.5,305,0.8505,Maryland,2022,,142.0,151.0,3,Oklahoma,//247sports.com/player/alton-tarber-46081776
Paul Hutson III,DL,IMG Academy,Bradenton,FL,6,2.0,300,0.8434,Maryland,2022,,162.0,175.0,3,Campbell,//247sports.com/player/paul-hutson-iii-46058335
Segree Graham,DL,Bartram Trail,Jacksonville,FL,6,1.0,255,0.8305,Maryland,2022,,197.0,219.0,3,Pittsburg State,//247sports.com/player/segree-graham-46101984
Amar Thomas,DL,Dr. Henry Wise,Upper Marlboro,MD,6,1.0,225,,Maryland,2022,,,,0,,//247sports.com/player/amar-thomas-46099969
Amipeleasi Fifita,DL,Independence C.C.,Independence,KS,6,6.0,335,,Maryland,2022,,,,0,Houston,//247sports.com/player/amipeleasi-fifita-46111526
Nick Singleton,RB,Governor Mifflin,Reading,PA,6,0.0,210,0.986,Michigan state,2022,31.0,1.0,1.0,5,Penn State,//247sports.com/player/nick-singleton-46084442
Gavin Sawchuk,RB,Valor Christian,Littleton,CO,5,11.0,185,0.9584,Michigan state,2022,98.0,7.0,1.0,4,Oklahoma,//247sports.com/player/gavin-sawchuk-46080732
George Pettaway,RB,Nansemond-Suffolk Academy,Suffolk,VA,5,11.0,190,0.9582,Michigan state,2022,99.0,8.0,4.0,4,North Carolina,//247sports.com/player/george-pettaway-46085745
TreVonte' Citizen,RB,Lake Charles College Prep,Lake Charles,LA,6,0.0,217,0.955,Michigan state,2022,108.0,9.0,10.0,4,Miami,//247sports.com/player/trevonte-citizen-46085807
Kaytron Allen,RB,IMG Academy,Bradenton,FL,5,11.0,220,0.9385,Michigan state,2022,155.0,12.0,19.0,4,Penn State,//247sports.com/player/kaytron-allen-46079018
Ramon Brown,RB,Manchester,Midlothian,VA,5,11.0,202,0.9121,Michigan state,2022,233.0,19.0,10.0,4,Maryland,//247sports.com/player/ramon-brown-46081132
Tevin White,RB,North Stafford,Stafford,VA,6,1.0,200,0.9095,Michigan state,2022,246.0,20.0,11.0,4,Arizona State,//247sports.com/player/tevin-white-46082833
Justin Williams-Thomas,RB,East Paulding,Dallas,GA,6,0.0,205,0.9021,Michigan state,2022,285.0,24.0,27.0,4,Tennessee,//247sports.com/player/justin-williams-thomas-46109291
Arlen Harris Jr.,RB,Lutheran Of St Charles County,Saint Peters,MO,5,11.0,189,0.8985,Michigan state,2022,306.0,27.0,8.0,4,Stanford,//247sports.com/player/arlen-harris-jr-46076710
Damari Alston,RB,Woodward Academy,Atlanta,GA,5,10.0,205,0.8955,Michigan state,2022,342.0,32.0,31.0,4,Auburn,//247sports.com/player/damari-alston-46079847
Jaylon Glover,RB,Lake Gibson,Lakeland,FL,5,7.0,205,0.8935,Michigan state,2022,360.0,33.0,43.0,4,Utah,//247sports.com/player/jaylon-glover-46097822
Samuel Brown,RB,La Salle College,Glenside,PA,6,1.0,195,0.8904,Michigan state,2022,383.0,34.0,12.0,4,Rutgers,//247sports.com/player/samuel-brown-46085670
Kaleb Johnson,RB,Hamilton,Hamilton,OH,6,1.0,215,0.885,Michigan state,2022,441.0,35.0,15.0,3,Iowa,//247sports.com/player/kaleb-johnson-46100654
Dylan Sampson,RB,Dutchtown,Geismar,LA,5,9.0,180,0.8843,Michigan state,2022,450.0,36.0,21.0,3,Tennessee,//247sports.com/player/dylan-sampson-46102515
Kentrell Marks,RB,Valley Forge,Cleveland,OH,6,1.0,180,0.8796,Michigan state,2022,512.0,41.0,17.0,3,Purdue,//247sports.com/player/kentrell-marks-46095132
Andrew Paul,RB,Parish Episcopal School,Dallas,TX,5,11.0,220,0.8784,Michigan state,2022,537.0,42.0,75.0,3,Georgia,//247sports.com/player/andrew-paul-46059416
DeAnthony Gatson,RB,Newton,Newton,TX,5,10.0,198,0.8783,Michigan state,2022,540.0,43.0,77.0,3,Louisiana Tech,//247sports.com/player/deanthony-gatson-46102363
James Jointer,RB,Parkview Magnet,Little Rock,AR,6,0.0,210,0.8735,Michigan state,2022,621.0,49.0,8.0,3,Arkansas,//247sports.com/player/james-jointer-46080514
Jordan McDonald,RB,Milton,Alpharetta,GA,6,1.0,220,0.8734,Michigan state,2022,629.0,51.0,64.0,3,UCF,//247sports.com/player/jordan-mcdonald-46077081
Stephan Byrd,RB,Canal Winchester,Canal Winchester,OH,6,0.0,195,0.8702,Michigan state,2022,684.0,56.0,18.0,3,Cincinnati,//247sports.com/player/stephan-byrd-46093909
Anthony Hankerson,RB,St. Thomas Aquinas,Fort Lauderdale,FL,5,9.0,190,0.8696,Michigan state,2022,703.0,57.0,98.0,3,Colorado,//247sports.com/player/anthony-hankerson-46098450
Isaiah Broadway,RB,Lancaster,Lancaster,TX,6,0.0,195,0.8633,Michigan state,2022,851.0,66.0,121.0,3,Central Arkansas,//247sports.com/player/isaiah-broadway-46056651
Victor Venn,RB,Buford,Buford,GA,5,9.0,175,0.8593,Michigan state,2022,935.0,70.0,97.0,3,Colorado,//247sports.com/player/victor-venn-46098433
Ali Wells,RB,East St. Louis,East Saint Louis,IL,5,11.0,170,0.8588,Michigan state,2022,950.0,72.0,21.0,3,Murray State,//247sports.com/player/ali-wells-46059019
Tomarion Harden,RB,Inglewood,Inglewood,CA,6,2.0,210,0.8573,Michigan state,2022,978.0,76.0,70.0,3,UCLA,//247sports.com/player/tomarion-harden-46099307
Alex Broome,RB,Lipscomb Academy,Nashville,TN,5,8.0,186,0.8527,Michigan state,2022,,86.0,38.0,3,Boston College,//247sports.com/player/alex-broome-46110079
Luther Burden,WR,East St. Louis,East Saint Louis,IL,6,0.0,200,0.9974,Michigan state,2022,3.0,1.0,1.0,5,Missouri,//247sports.com/player/luther-burden-46058915
Evan Stewart,WR,Liberty,Frisco,TX,6,0.0,175,0.994,Michigan state,2022,11.0,2.0,4.0,5,Texas A&M,//247sports.com/player/evan-stewart-46096676
Aaron Anderson,WR,Edna Karr,New Orleans,LA,5,9.0,185,0.9832,Michigan state,2022,35.0,4.0,1.0,4,Alabama,//247sports.com/player/aaron-anderson-46093790
Kevin Coleman,WR,St. Mary's,Saint Louis,MO,5,11.0,170,0.9773,Michigan state,2022,54.0,6.0,1.0,4,Jackson State,//247sports.com/player/kevin-coleman-46058557
Kaden Saunders,WR,Westerville South,Westerville,OH,5,10.0,172,0.977,Michigan state,2022,55.0,7.0,4.0,4,Penn State,//247sports.com/player/kaden-saunders-46081196
Antonio Williams,WR,Dutch Fork,Irmo,SC,6,0.0,180,0.9731,Michigan state,2022,61.0,9.0,3.0,4,Clemson,//247sports.com/player/antonio-williams-46097903
Andre Greene Jr.,WR,St. Christopher's School,Richmond,VA,6,3.0,185,0.9704,Michigan state,2022,74.0,11.0,3.0,4,North Carolina,//247sports.com/player/andre-greene-jr-46099973
Kaleb Brown,WR,St. Rita,Chicago,IL,5,10.5,195,0.9685,Michigan state,2022,79.0,13.0,2.0,4,Ohio State,//247sports.com/player/kaleb-brown-46080140
Kyion Grayes,WR,Chandler,Chandler,AZ,5,11.0,170,0.9627,Michigan state,2022,88.0,14.0,2.0,4,Ohio State,//247sports.com/player/kyion-grayes-46056370
Barion Brown,WR,Pearl-Cohn,Nashville,TN,6,1.0,173,0.9587,Michigan state,2022,97.0,16.0,3.0,4,Kentucky,//247sports.com/player/barion-brown-46096621
Tyler Morris,WR,Nazareth Academy,La Grange Park,IL,6,0.0,175,0.9462,Michigan state,2022,133.0,22.0,4.0,4,Michigan,//247sports.com/player/tyler-morris-46080144
Darrius Clemons,WR,Westview,Portland,OR,6,3.0,205,0.9422,Michigan state,2022,144.0,24.0,1.0,4,Michigan,//247sports.com/player/darrius-clemons-46058500
Kyler Kasper,WR,Williams Field,Gilbert,AZ,6,5.0,195,0.9401,Michigan state,2022,150.0,25.0,3.0,4,Oregon,//247sports.com/player/kyler-kasper-46104102
Kojo Antwi,WR,Lambert,Suwanee,GA,6,0.0,190,0.94,Michigan state,2022,151.0,26.0,17.0,4,Ohio State,//247sports.com/player/kojo-antwi-46099884
Tychaun Chapman,WR,Landstown,Virginia Beach,VA,5,9.0,172,0.9233,Michigan state,2022,194.0,28.0,6.0,4,North Carolina,//247sports.com/player/tychaun-chapman-46086347
Armani Winfield,WR,Lewisville,Lewisville,TX,6,2.0,180,0.9178,Michigan state,2022,209.0,30.0,34.0,4,Baylor,//247sports.com/player/armani-winfield-46056649
Shaleak Knotts,WR,Monroe,Monroe,NC,6,1.0,184,0.9157,Michigan state,2022,216.0,31.0,6.0,4,Maryland,//247sports.com/player/shaleak-knotts-46080635
Anthony Ivey,WR,Manheim Township,Lancaster,PA,6,0.0,190,0.9146,Michigan state,2022,223.0,32.0,7.0,4,Penn State,//247sports.com/player/anthony-ivey-46083698
Germie Bernard,WR,Liberty,Henderson,NV,6,2.0,195,0.9125,Michigan state,2022,231.0,35.0,5.0,4,Michigan State,//247sports.com/player/germie-bernard-46079393
Reggie Fleurima,WR,Naperville Central,Naperville,IL,6,2.0,200,0.9111,Michigan state,2022,238.0,37.0,7.0,4,Northwestern,//247sports.com/player/reggie-fleurima-46084905
Omar Cooper,WR,Lawrence North,Indianapolis,IN,6,1.0,185,0.8973,Michigan state,2022,315.0,44.0,9.0,4,Indiana,//247sports.com/player/omar-cooper-46094190
Antonio Gates Jr.,WR,Fordson,Dearborn,MI,6,1.0,185,0.8969,Michigan state,2022,320.0,46.0,9.0,4,Michigan State,//247sports.com/player/antonio-gates-jr-46080049
Janiran Bonner,WR,Cedar Grove,Ellenwood,GA,6,1.0,193,0.8958,Michigan state,2022,332.0,50.0,30.0,4,Nebraska,//247sports.com/player/janiran-bonner-46094728
Samuel Mbake,WR,North Cobb,Kennesaw,GA,6,3.0,205,0.8863,Michigan state,2022,428.0,61.0,46.0,3,Arkansas,//247sports.com/player/samuel-mbake-46094197
Decoldest Crawford,WR,Green Oaks,Shreveport,LA,6,1.0,178,0.8817,Michigan state,2022,481.0,69.0,23.0,3,Nebraska,//247sports.com/player/decoldest-crawford-46083385
Tay'shawn Trent,WR,Harper Woods,Harper Woods,MI,6,4.0,210,0.8784,Michigan state,2022,527.0,71.0,13.0,3,Youngstown State,//247sports.com/player/tayshawn-trent-46101781
Che Nwabuko,WR,Manor,Manor,TX,5,10.0,175,0.8694,Michigan state,2022,707.0,99.0,102.0,3,Pittsburgh,//247sports.com/player/che-nwabuko-46095012
Kevin Thomas,WR,Neumann Goretti,Philadelphia,PA,6,1.0,187,0.869,Michigan state,2022,712.0,100.0,19.0,3,,//247sports.com/player/kevin-thomas-46101568
Shawn Miller,WR,IMG Academy,Bradenton,FL,6,1.0,190,0.8689,Michigan state,2022,714.0,101.0,99.0,3,Illinois,//247sports.com/player/shawn-miller-46058655
Tajh Sanders,WR,Robert F Munroe Day School,Quincy,FL,5,10.0,190,0.8662,Michigan state,2022,776.0,111.0,105.0,3,,//247sports.com/player/tajh-sanders-46086606
Tyrell Henry,WR,Roseville,Roseville,MI,6,1.0,170,0.866,Michigan state,2022,780.0,113.0,21.0,3,Michigan State,//247sports.com/player/tyrell-henry-46099867
Jaron Glover,WR,Riverview,Sarasota,FL,6,3.0,195,0.8648,Michigan state,2022,794.0,116.0,107.0,3,Michigan State,//247sports.com/player/jaron-glover-46113907
Jordan Nabors,WR,Rockwall-Heath,Rockwall,TX,5,11.0,180,0.8626,Michigan state,2022,864.0,124.0,124.0,3,Baylor,//247sports.com/player/jordan-nabors-46102205
Jace Wilson,WR,Guyer,Denton,TX,6,4.0,185,0.8626,Michigan state,2022,868.0,126.0,125.0,3,UTSA,//247sports.com/player/jace-wilson-46102557
Keshlon Jackson,WR,Lake Charles College Prep,Lake Charles,LA,6,0.0,170,0.856,Michigan state,2022,,143.0,46.0,3,Louisiana Tech,//247sports.com/player/keshlon-jackson-46101413
Sam Mason,WR,Charter Oak,Covina,CA,6,2.0,185,0.8552,Michigan state,2022,,144.0,77.0,3,Oregon State,//247sports.com/player/sam-mason-46115819
Syveion Ellis,WR,Miami International Academy,Miami,FL,6,5.0,200,,Michigan state,2022,,,,0,,//247sports.com/player/syveion-ellis-46056820
Oscar Delp,TE,West Forsyth,Cumming,GA,6,5.0,224,0.9577,Michigan state,2022,100.0,2.0,9.0,4,Georgia,//247sports.com/player/oscar-delp-46098327
Donovan Green,TE,Dickinson,Dickinson,TX,6,4.0,235,0.9554,Michigan state,2022,105.0,4.0,19.0,4,Texas A&M,//247sports.com/player/donovan-green-46080070
Eli Raridon,TE,Valley,West Des Moines,IA,6,6.0,228,0.927,Michigan state,2022,187.0,5.0,3.0,4,Notre Dame,//247sports.com/player/eli-raridon-46094684
Jack Pedersen,TE,Vista Murrieta,Murrieta,CA,6,4.0,235,0.9106,Michigan state,2022,240.0,8.0,19.0,4,UCLA,//247sports.com/player/jack-pedersen-46083818
Jerry Cross,TE,King,Milwaukee,WI,6,6.0,257,0.9099,Michigan state,2022,243.0,9.0,4.0,4,Penn State,//247sports.com/player/jerry-cross-46084999
Holden Staes,TE,Westminster School,Atlanta,GA,6,4.0,230,0.9026,Michigan state,2022,280.0,11.0,26.0,4,Notre Dame,//247sports.com/player/holden-staes-46099767
Sam Roush,TE,Lipscomb Academy,Nashville,TN,6,5.0,225,0.9018,Michigan state,2022,288.0,12.0,7.0,4,Stanford,//247sports.com/player/sam-roush-46085704
Carsen Ryan,TE,American Fork,American Fork,UT,6,4.0,235,0.901,Michigan state,2022,291.0,13.0,3.0,4,UCLA,//247sports.com/player/carsen-ryan-46082993
Elijah Brown,TE,Wayne,Dayton,OH,6,5.0,230,0.897,Michigan state,2022,318.0,15.0,12.0,4,Alabama,//247sports.com/player/elijah-brown-46101158
Kaden Helms,TE,Bellevue West,Bellevue,NE,6,5.0,222,0.8958,Michigan state,2022,333.0,16.0,3.0,4,Oklahoma,//247sports.com/player/kaden-helms-46097236
RJ Maryland,TE,Southlake Carroll,Southlake,TX,6,3.0,205,0.8937,Michigan state,2022,353.0,18.0,48.0,4,SMU,//247sports.com/player/rj-maryland-46109279
