Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Domonique Orange,DL,North Kansas City,Kansas City,MO,6,4.0,300,0.8816,Arkansas,2022,488.0,65.0,9.0,3,Iowa State,//247sports.com/player/domonique-orange-46100297
Samuel Okunlola,DL,Thayer Academy,Braintree,MA,6,4.0,225,0.8795,Arkansas,2022,520.0,72.0,4.0,3,Pittsburgh,//247sports.com/player/samuel-okunlola-46102277
Richard Thomas,DL,American Heritage,Fort Lauderdale,FL,6,2.0,250,0.8784,Arkansas,2022,528.0,73.0,72.0,3,Indiana,//247sports.com/player/richard-thomas-46081852
Trevon McAlpine,DL,Saraland,Saraland,AL,6,3.0,280,0.8776,Arkansas,2022,549.0,79.0,23.0,3,Texas Tech,//247sports.com/player/trevon-mcalpine-46113607
R.J. Moss,DL,Biloxi,Biloxi,MS,6,3.0,245,0.8756,Arkansas,2022,578.0,81.0,16.0,3,South Alabama,//247sports.com/player/r-j-moss-46103675
Felix Hixon,DL,Jackson,Jackson,GA,6,3.0,285,0.8742,Arkansas,2022,611.0,87.0,60.0,3,South Carolina,//247sports.com/player/felix-hixon-46109919
Quentel Jones,DL,Peach County,Fort Valley,GA,6,2.0,315,0.8735,Arkansas,2022,619.0,89.0,63.0,3,Kentucky,//247sports.com/player/quentel-jones-46113460
Dylan Frazier,DL,McKinney North,McKinney,TX,6,5.0,250,0.8721,Arkansas,2022,640.0,90.0,95.0,3,SMU,//247sports.com/player/dylan-frazier-46085616
Quincy Wright,DL,Duncanville,Duncanville,TX,6,2.0,270,0.87,Arkansas,2022,694.0,98.0,99.0,3,Oregon State,//247sports.com/player/quincy-wright-46097173
Jalen Marshall,DL,St. Thomas Aquinas,Overland Park,KS,6,5.0,275,0.8693,Arkansas,2022,708.0,99.0,5.0,3,Missouri,//247sports.com/player/jalen-marshall-46100906
Maxie Baudoin IV,DL,Ascension Episcopal,Lafayette,LA,6,3.0,290,0.8667,Arkansas,2022,774.0,106.0,36.0,3,Tulane,//247sports.com/player/maxie-baudoin-iv-46112774
Giovanni Davis,DL,South Pittsburg,South Pittsburg,TN,6,4.0,280,0.8638,Arkansas,2022,832.0,111.0,27.0,3,,//247sports.com/player/giovanni-davis-46110481
Tre Emory,DL,Mount Pleasant,Mount Pleasant,TX,6,3.0,290,0.8635,Arkansas,2022,837.0,113.0,119.0,3,Baylor,//247sports.com/player/tre-emory-46098715
Tawfiq Thomas,DL,Gaither,Tampa,FL,6,3.0,325,0.8621,Arkansas,2022,875.0,116.0,116.0,3,Louisville,//247sports.com/player/tawfiq-thomas-46098526
JJ Hollingsworth,DL,Greenland,Greenland,AR,6,4.0,250,0.8593,Arkansas,2022,938.0,124.0,10.0,3,Arkansas,//247sports.com/player/jj-hollingsworth-46102888
Tomiwa Durojaiye,DL,Middletown,Middletown,DE,6,4.0,255,0.8572,Arkansas,2022,988.0,130.0,3.0,3,Kentucky,//247sports.com/player/tomiwa-durojaiye-46086744
Myron Green,DL,Itawamba C.C.,Fulton,MS,6,5.0,317,0.8553,Arkansas,2022,28.0,2.0,8.0,3,Grambling State,//247sports.com/player/myron-green-46093768
Alton Tarber,DL,Deerfield Beach,Deerfield Beach,FL,6,1.5,305,0.8505,Arkansas,2022,,142.0,151.0,3,Oklahoma,//247sports.com/player/alton-tarber-46081776
Demeco Roland,DL,Hutchinson C.C.,Hutchinson,KS,6,3.0,330,0.8378,Arkansas,2022,61.0,10.0,21.0,3,Southern Miss,//247sports.com/player/demeco-roland-46048505
Segree Graham,DL,Bartram Trail,Jacksonville,FL,6,1.0,255,0.8305,Arkansas,2022,,197.0,219.0,3,Pittsburg State,//247sports.com/player/segree-graham-46101984
DeMone Green,DL,Heights,Houston,TX,6,2.0,250,0.8213,Arkansas,2022,,215.0,244.0,3,Rice,//247sports.com/player/demone-green-46086986
Taylor Lewis,DL,College of the Canyons,Valencia,CA,6,3.0,295,,Arkansas,2022,,,,0,,//247sports.com/player/taylor-lewis-46128982
Nick Singleton,RB,Governor Mifflin,Reading,PA,6,0.0,210,0.986,Auburn,2022,31.0,1.0,1.0,5,Penn State,//247sports.com/player/nick-singleton-46084442
Emmanuel Henderson,RB,Geneva County,Hartford,AL,6,1.0,185,0.981,Auburn,2022,40.0,2.0,2.0,4,Alabama,//247sports.com/player/emmanuel-henderson-46095004
Branson Robinson,RB,Germantown,Madison,MS,5,10.0,220,0.9729,Auburn,2022,62.0,4.0,1.0,4,Georgia,//247sports.com/player/branson-robinson-46099865
George Pettaway,RB,Nansemond-Suffolk Academy,Suffolk,VA,5,11.0,190,0.9582,Auburn,2022,99.0,8.0,4.0,4,North Carolina,//247sports.com/player/george-pettaway-46085745
TreVonte' Citizen,RB,Lake Charles College Prep,Lake Charles,LA,6,0.0,217,0.955,Auburn,2022,108.0,9.0,10.0,4,Miami,//247sports.com/player/trevonte-citizen-46085807
Jovantae Barnes,RB,Desert Pines,Las Vegas,NV,6,0.0,190,0.9532,Auburn,2022,115.0,10.0,3.0,4,Oklahoma,//247sports.com/player/jovantae-barnes-46094222
Omarion Hampton,RB,Cleveland,Clayton,NC,6,0.0,215,0.9457,Auburn,2022,134.0,11.0,3.0,4,North Carolina,//247sports.com/player/omarion-hampton-46086495
Tavorus Jones,RB,Burges,El Paso,TX,5,10.0,195,0.9319,Auburn,2022,169.0,13.0,26.0,4,Missouri,//247sports.com/player/tavorus-jones-46101298
Trevor Etienne,RB,Jennings,Jennings,LA,5,9.0,218,0.9261,Auburn,2022,189.0,14.0,14.0,4,Florida,//247sports.com/player/trevor-etienne-46084031
Jaydon Blue,RB,Klein Cain,Houston,TX,5,11.5,205,0.9226,Auburn,2022,195.0,15.0,31.0,4,Texas,//247sports.com/player/jaydon-blue-46085418
Jadarian Price,RB,Denison,Denison,TX,5,11.0,180,0.9207,Auburn,2022,200.0,17.0,32.0,4,Notre Dame,//247sports.com/player/jadarian-price-46059477
Justin Williams-Thomas,RB,East Paulding,Dallas,GA,6,0.0,205,0.9021,Auburn,2022,285.0,24.0,27.0,4,Tennessee,//247sports.com/player/justin-williams-thomas-46109291
Dallan Hayden,RB,Christian Brothers,Memphis,TN,5,11.0,195,0.9,Auburn,2022,299.0,26.0,9.0,4,Ohio State,//247sports.com/player/dallan-hayden-46057710
Terrance Gibbs,RB,Winter Park,Winter Park,FL,6,0.0,190,0.8966,Auburn,2022,322.0,29.0,37.0,4,Georgia Southern,//247sports.com/player/terrance-gibbs-46056841
Damari Alston,RB,Woodward Academy,Atlanta,GA,5,10.0,205,0.8955,Auburn,2022,342.0,32.0,31.0,4,Auburn,//247sports.com/player/damari-alston-46079847
Jamie Felix,RB,Camden County,Kingsland,GA,5,10.0,195,0.8824,Auburn,2022,467.0,37.0,48.0,3,Georgia Tech,//247sports.com/player/jamie-felix-46079336
Andrew Paul,RB,Parish Episcopal School,Dallas,TX,5,11.0,220,0.8784,Auburn,2022,537.0,42.0,75.0,3,Georgia,//247sports.com/player/andrew-paul-46059416
Quinshon Judkins,RB,Pike Road,Pike Road,AL,5,11.0,200,0.8763,Auburn,2022,567.0,46.0,25.0,3,Ole Miss,//247sports.com/player/quinshon-judkins-46100893
Jaziun Patterson,RB,Deerfield Beach,Deerfield Beach,FL,5,10.5,190,0.8709,Auburn,2022,667.0,53.0,91.0,3,Iowa,//247sports.com/player/jaziun-patterson-46081922
Ali Wells,RB,East St. Louis,East Saint Louis,IL,5,11.0,170,0.8588,Auburn,2022,950.0,72.0,21.0,3,Murray State,//247sports.com/player/ali-wells-46059019
James Smiley Jr.,RB,Armwood,Seffner,FL,6,0.0,195,0.8376,Auburn,2022,,110.0,201.0,3,,//247sports.com/player/james-smiley-jr-46079352
Luther Burden,WR,East St. Louis,East Saint Louis,IL,6,0.0,200,0.9974,Auburn,2022,3.0,1.0,1.0,5,Missouri,//247sports.com/player/luther-burden-46058915
Evan Stewart,WR,Liberty,Frisco,TX,6,0.0,175,0.994,Auburn,2022,11.0,2.0,4.0,5,Texas A&M,//247sports.com/player/evan-stewart-46096676
Chris Marshall,WR,Fort Bend Marshall,Missouri City,TX,6,3.0,195,0.9886,Auburn,2022,25.0,3.0,7.0,5,Texas A&M,//247sports.com/player/chris-marshall-46110458
Kevin Coleman,WR,St. Mary's,Saint Louis,MO,5,11.0,170,0.9773,Auburn,2022,54.0,6.0,1.0,4,Jackson State,//247sports.com/player/kevin-coleman-46058557
Shazz Preston,WR,St. James,Saint James,LA,6,0.0,190,0.9768,Auburn,2022,56.0,8.0,5.0,4,Alabama,//247sports.com/player/shazz-preston-46078814
Antonio Williams,WR,Dutch Fork,Irmo,SC,6,0.0,180,0.9731,Auburn,2022,61.0,9.0,3.0,4,Clemson,//247sports.com/player/antonio-williams-46097903
C.J. Williams,WR,Mater Dei,Santa Ana,CA,6,2.0,193,0.9707,Auburn,2022,73.0,10.0,6.0,4,USC,//247sports.com/player/c-j-williams-46082278
Andre Greene Jr.,WR,St. Christopher's School,Richmond,VA,6,3.0,185,0.9704,Auburn,2022,74.0,11.0,3.0,4,North Carolina,//247sports.com/player/andre-greene-jr-46099973
Kyion Grayes,WR,Chandler,Chandler,AZ,5,11.0,170,0.9627,Auburn,2022,88.0,14.0,2.0,4,Ohio State,//247sports.com/player/kyion-grayes-46056370
Jordan Hudson,WR,Garland,Garland,TX,6,1.0,180,0.9595,Auburn,2022,92.0,15.0,17.0,4,TCU,//247sports.com/player/jordan-hudson-46097244
Barion Brown,WR,Pearl-Cohn,Nashville,TN,6,1.0,173,0.9587,Auburn,2022,97.0,16.0,3.0,4,Kentucky,//247sports.com/player/barion-brown-46096621
Talyn Shettron,WR,Santa Fe,Edmond,OK,6,3.0,185,0.9505,Auburn,2022,126.0,19.0,3.0,4,Oklahoma State,//247sports.com/player/talyn-shettron-46084989
Brenen Thompson,WR,Spearman,Spearman,TX,5,10.0,165,0.9476,Auburn,2022,131.0,20.0,21.0,4,Texas,//247sports.com/player/brenen-thompson-46100208
Caleb Burton,WR,Lake Travis,Austin,TX,6,0.0,165,0.9465,Auburn,2022,132.0,21.0,22.0,4,Ohio State,//247sports.com/player/caleb-burton-46076668
Isaiah Sategna,WR,Fayetteville,Fayetteville,AR,5,11.0,170,0.9432,Auburn,2022,137.0,23.0,1.0,4,Arkansas,//247sports.com/player/isaiah-sategna-46100431
Darrius Clemons,WR,Westview,Portland,OR,6,3.0,205,0.9422,Auburn,2022,144.0,24.0,1.0,4,Michigan,//247sports.com/player/darrius-clemons-46058500
Kojo Antwi,WR,Lambert,Suwanee,GA,6,0.0,190,0.94,Auburn,2022,151.0,26.0,17.0,4,Ohio State,//247sports.com/player/kojo-antwi-46099884
Jayden Gibson,WR,West Orange,Winter Garden,FL,6,5.0,185,0.9288,Auburn,2022,180.0,27.0,22.0,4,Oklahoma,//247sports.com/player/jayden-gibson-46098919
Tychaun Chapman,WR,Landstown,Virginia Beach,VA,5,9.0,172,0.9233,Auburn,2022,194.0,28.0,6.0,4,North Carolina,//247sports.com/player/tychaun-chapman-46086347
Armani Winfield,WR,Lewisville,Lewisville,TX,6,2.0,180,0.9178,Auburn,2022,209.0,30.0,34.0,4,Baylor,//247sports.com/player/armani-winfield-46056649
Anthony Ivey,WR,Manheim Township,Lancaster,PA,6,0.0,190,0.9146,Auburn,2022,223.0,32.0,7.0,4,Penn State,//247sports.com/player/anthony-ivey-46083698
Chandler Smith,WR,Mt. Dora,Mount Dora,FL,6,1.0,180,0.9135,Auburn,2022,227.0,33.0,26.0,4,Georgia,//247sports.com/player/chandler-smith-46101140
Nicholas Anderson,WR,Katy,Katy,TX,6,3.5,195,0.9115,Auburn,2022,236.0,36.0,37.0,4,Oklahoma,//247sports.com/player/nicholas-anderson-46102449
Marquez Dortch,WR,George County,Lucedale,MS,6,0.0,175,0.9099,Auburn,2022,244.0,38.0,6.0,4,Mississippi State,//247sports.com/player/marquez-dortch-46103906
De'Nylon Morrissette,WR,North Cobb,Kennesaw,GA,6,0.0,197,0.909,Auburn,2022,251.0,39.0,22.0,4,Georgia,//247sports.com/player/denylon-morrissette-46056422
DJ Allen,WR,Gladewater,Gladewater,TX,5,11.0,190,0.9084,Auburn,2022,253.0,40.0,40.0,4,TCU,//247sports.com/player/dj-allen-46102438
Jadyn Marshall,WR,St. Mary's,Stockton,CA,6,1.0,180,0.9021,Auburn,2022,286.0,42.0,24.0,4,UCLA,//247sports.com/player/jadyn-marshall-46086990
Janiran Bonner,WR,Cedar Grove,Ellenwood,GA,6,1.0,193,0.8958,Auburn,2022,332.0,50.0,30.0,4,Nebraska,//247sports.com/player/janiran-bonner-46094728
Isaiah Horton,WR,Oakland,Murfreesboro,TN,6,3.0,190,0.8948,Auburn,2022,346.0,52.0,11.0,4,Miami,//247sports.com/player/isaiah-horton-46058199
Greg Gaines,WR,Tampa Bay Tech,Tampa,FL,6,2.0,185,0.8937,Auburn,2022,352.0,54.0,42.0,4,Iowa State,//247sports.com/player/greg-gaines-46084005
Quincey McAdoo,WR,Clarendon,Clarendon,AR,6,2.0,175,0.8901,Auburn,2022,386.0,56.0,4.0,4,Arkansas,//247sports.com/player/quincey-mcadoo-46100135
Amarion Brown,WR,Martin County,Stuart,FL,6,3.0,175,0.8891,Auburn,2022,393.0,57.0,51.0,3,Rutgers,//247sports.com/player/amarion-brown-46100940
Phaizon Wilson,WR,Lancaster,Lancaster,TX,6,4.0,210,0.887,Auburn,2022,420.0,59.0,59.0,3,Grambling State,//247sports.com/player/phaizon-wilson-46080066
Cameron Miller,WR,Memphis Academy of Health Sciences,Memphis,TN,6,1.0,195,0.8858,Auburn,2022,434.0,64.0,15.0,3,Tennessee,//247sports.com/player/cameron-miller-46085780
Camden Brown,WR,St. Thomas Aquinas,Fort Lauderdale,FL,6,3.0,190,0.885,Auburn,2022,446.0,65.0,57.0,3,Auburn,//247sports.com/player/camden-brown-46094028
Dillon Bell,WR,The Kinkaid School,Houston,TX,6,2.0,205,0.883,Auburn,2022,461.0,67.0,67.0,3,Georgia,//247sports.com/player/dillon-bell-46103600
Marquarius White,WR,Clay-Chalkville,Pinson,AL,5,10.0,155,0.8776,Auburn,2022,556.0,77.0,24.0,3,Tennessee,//247sports.com/player/marquarius-white-46111899
Peter Kikwata,WR,Northwest,Germantown,MD,6,1.0,170,0.8757,Auburn,2022,575.0,80.0,11.0,3,Old Dominion,//247sports.com/player/peter-kikwata-46101773
Larry Simmons,WR,Moss Point,Moss Point,MS,6,2.0,175,0.8756,Auburn,2022,577.0,81.0,15.0,3,Ole Miss,//247sports.com/player/larry-simmons-46101006
Kaydin Pope,WR,Hardin County,Savannah,TN,6,0.5,175,0.875,Auburn,2022,590.0,82.0,19.0,3,Mississippi State,//247sports.com/player/kaydin-pope-46100037
Jay Fair,WR,Rockwall-Heath,Rockwall,TX,5,10.0,175,0.8743,Auburn,2022,599.0,84.0,88.0,3,Auburn,//247sports.com/player/jay-fair-46109402
Randy Masters,WR,Yates,Houston,TX,6,1.0,172,0.8696,Auburn,2022,706.0,98.0,101.0,3,UNLV,//247sports.com/player/randy-masters-46085683
Latreal Jones,WR,Pearl River C.C.,Poplarville,MS,6,2.0,195,0.8486,Auburn,2022,34.0,3.0,10.0,3,Southern Miss,//247sports.com/player/latreal-jones-46112996
Oscar Delp,TE,West Forsyth,Cumming,GA,6,5.0,224,0.9577,Auburn,2022,100.0,2.0,9.0,4,Georgia,//247sports.com/player/oscar-delp-46098327
Jaleel Skinner,TE,IMG Academy,Bradenton,FL,6,5.0,216,0.9562,Auburn,2022,102.0,3.0,15.0,4,Miami,//247sports.com/player/jaleel-skinner-46058801
Donovan Green,TE,Dickinson,Dickinson,TX,6,4.0,235,0.9554,Auburn,2022,105.0,4.0,19.0,4,Texas A&M,//247sports.com/player/donovan-green-46080070
Eli Raridon,TE,Valley,West Des Moines,IA,6,6.0,228,0.927,Auburn,2022,187.0,5.0,3.0,4,Notre Dame,//247sports.com/player/eli-raridon-46094684
Holden Staes,TE,Westminster School,Atlanta,GA,6,4.0,230,0.9026,Auburn,2022,280.0,11.0,26.0,4,Notre Dame,//247sports.com/player/holden-staes-46099767
Colston Loveland,TE,Gooding,Gooding,ID,6,5.0,230,0.8971,Auburn,2022,317.0,14.0,1.0,4,Michigan,//247sports.com/player/colston-loveland-46097145
Elijah Brown,TE,Wayne,Dayton,OH,6,5.0,230,0.897,Auburn,2022,318.0,15.0,12.0,4,Alabama,//247sports.com/player/elijah-brown-46101158
Kaden Helms,TE,Bellevue West,Bellevue,NE,6,5.0,222,0.8958,Auburn,2022,333.0,16.0,3.0,4,Oklahoma,//247sports.com/player/kaden-helms-46097236
Micah Riley-Ducker,TE,Bellevue West,Bellevue,NE,6,6.0,235,0.8883,Auburn,2022,413.0,19.0,4.0,3,Auburn,//247sports.com/player/micah-riley-ducker-46095098
Jason Llewellyn,TE,Aledo,Aledo,TX,6,5.0,240,0.8858,Auburn,2022,436.0,21.0,63.0,3,Oklahoma,//247sports.com/player/jason-llewellyn-46111830
Mason Taylor,TE,St. Thomas Aquinas,Fort Lauderdale,FL,6,4.5,230,0.8811,Auburn,2022,491.0,24.0,67.0,3,LSU,//247sports.com/player/mason-taylor-46111964
Brody Foley,TE,Anderson,Cincinnati,OH,6,5.5,236,0.8801,Auburn,2022,505.0,27.0,16.0,3,Indiana,//247sports.com/player/brody-foley-46110282
Trent McGaughey,TE,Conroe,Conroe,TX,6,3.0,224,0.8696,Auburn,2022,704.0,35.0,100.0,3,Houston,//247sports.com/player/trent-mcgaughey-46085431
Ryan Miller,TE,Kenston,Chagrin Falls,OH,6,6.0,215,0.8667,Auburn,2022,773.0,38.0,22.0,3,Indiana,//247sports.com/player/ryan-miller-46084828
Tyler Powell,TE,Brophy College Preparatory,Phoenix,AZ,6,7.0,240,0.8444,Auburn,2022,,79.0,21.0,3,Arizona,//247sports.com/player/tyler-powell-46104013
Zach Rice,OT,Liberty Christian Academy,Lynchburg,VA,6,6.0,282,0.9937,Auburn,2022,13.0,1.0,1.0,5,North Carolina,//247sports.com/player/zach-rice-46086346
Josh Conerly Jr.,OT,Rainier Beach,Seattle,WA,6,5.0,283,0.9918,Auburn,2022,15.0,2.0,1.0,5,Oregon,//247sports.com/player/josh-conerly-jr-46057420
Kelvin Banks,OT,Summer Creek,Humble,TX,6,5.0,300,0.9843,Auburn,2022,33.0,3.0,8.0,5,Texas,//247sports.com/player/kelvin-banks-46082828
Will Campbell,OT,Neville,Monroe,LA,6,6.0,300,0.983,Auburn,2022,36.0,4.0,2.0,4,LSU,//247sports.com/player/will-campbell-46085724
Elijah Pritchett,OT,Carver,Columbus,GA,6,6.0,280,0.9825,Auburn,2022,37.0,5.0,5.0,4,Alabama,//247sports.com/player/elijah-pritchett-46100449
Kiyaunta Goodwin,OT,Charlestown,Charlestown,IN,6,8.0,340,0.9824,Auburn,2022,38.0,6.0,1.0,4,Kentucky,//247sports.com/player/kiyaunta-goodwin-46056042
Tyler Booker,OT,IMG Academy,Bradenton,FL,6,5.0,325,0.9767,Auburn,2022,57.0,7.0,10.0,4,Alabama,//247sports.com/player/tyler-booker-46057337
PJ Williams,OT,Dickinson,Dickinson,TX,6,4.0,265,0.9711,Auburn,2022,69.0,8.0,11.0,4,Texas A&M,//247sports.com/player/pj-williams-46097800
Aamil Wagner,OT,Wayne,Dayton,OH,6,6.0,265,0.9548,Auburn,2022,112.0,11.0,7.0,4,Notre Dame,//247sports.com/player/aamil-wagner-46101325
Blake Miller,OT,Strongsville,Strongsville,OH,6,6.0,315,0.9187,Auburn,2022,205.0,16.0,9.0,4,Clemson,//247sports.com/player/blake-miller-46058996
Riley Quick,OT,Hewitt-Trussville,Trussville,AL,6,5.0,260,0.9092,Auburn,2022,249.0,1.0,13.0,4,,//247sports.com/player/riley-quick-46084696
George Fitzpatrick,OT,Cherry Creek,Englewood,CO,6,6.0,274,0.907,Auburn,2022,262.0,19.0,2.0,4,Ohio State,//247sports.com/player/george-fitzpatrick-46101012
Fisher Anderson,OT,Franklin,Franklin,TN,6,7.0,270,0.9068,Auburn,2022,263.0,20.0,6.0,4,Stanford,//247sports.com/player/fisher-anderson-46056927
Malik Agbo,OT,Todd Beamer,Federal Way,WA,6,5.5,320,0.9022,Auburn,2022,282.0,22.0,5.0,4,Texas,//247sports.com/player/malik-agbo-46059102
Tony Livingston,OT,King,Tampa,FL,6,4.0,260,0.8984,Auburn,2022,307.0,23.0,36.0,4,Florida,//247sports.com/player/tony-livingston-46097929
Andrew Chamblee,OT,Maumelle,Maumelle,AR,6,7.0,305,0.8983,Auburn,2022,309.0,24.0,2.0,4,Arkansas,//247sports.com/player/andrew-chamblee-46094016
Eston Harris Jr.,OT,Auburn,Auburn,AL,6,6.0,290,0.8966,Auburn,2022,321.0,27.0,14.0,4,Auburn,//247sports.com/player/eston-harris-jr-46117788
Tyrone Webber,OT,New Mexico Military Institute,Roswell,NM,6,5.0,290,0.8945,Auburn,2022,4.0,2.0,1.0,4,Oklahoma State,//247sports.com/player/tyrone-webber-46113915
Qae'shon Sapp,OT,Lee County,Leesburg,GA,6,4.0,325,0.8925,Auburn,2022,367.0,30.0,34.0,4,Florida State,//247sports.com/player/qaeshon-sapp-46099183
Cameron Williams,OT,Duncanville,Duncanville,TX,6,5.0,360,0.8919,Auburn,2022,372.0,32.0,50.0,4,Texas,//247sports.com/player/cameron-williams-46085065
Dayne Shor,OT,Denmark,Alpharetta,GA,6,6.0,295,0.8891,Auburn,2022,397.0,33.0,36.0,3,Alabama,//247sports.com/player/dayne-shor-46099920
Percy Lewis,OT,Mississippi Gulf Coast C.C.,Perkinston,MS,6,8.0,360,0.8885,Auburn,2022,5.0,3.0,1.0,3,Mississippi State,//247sports.com/player/percy-lewis-46110457
Bryson Hurst,OT,Gautier,Gautier,MS,6,6.0,320,0.8884,Auburn,2022,406.0,34.0,11.0,3,Ole Miss,//247sports.com/player/bryson-hurst-46102114
Jacob Hood,OT,Hillsboro,Nashville,TN,6,8.0,342,0.8863,Auburn,2022,430.0,35.0,14.0,3,Georgia,//247sports.com/player/jacob-hood-46101757
Ryan Brubaker,OT,Cocalico,Denver,PA,6,6.0,280,0.8776,Auburn,2022,557.0,43.0,17.0,3,South Carolina,//247sports.com/player/ryan-brubaker-46103698
Leyton Nelson,OT,Boone,Orlando,FL,6,4.0,275,0.8763,Auburn,2022,566.0,44.0,75.0,3,Vanderbilt,//247sports.com/player/leyton-nelson-46113212
Drew Bobo,OT,Auburn,Auburn,AL,6,5.0,300,0.8708,Auburn,2022,676.0,54.0,28.0,3,Georgia,//247sports.com/player/drew-bobo-46094613
Carter Smith,OT,Olentangy Liberty,Powell,OH,6,5.0,280,0.869,Auburn,2022,713.0,57.0,21.0,3,Indiana,//247sports.com/player/carter-smith-46104090
Kenji Swanson,OT,Sierra Canyon,Chatsworth,CA,6,6.0,307,0.8688,Auburn,2022,731.0,60.0,56.0,3,Stanford,//247sports.com/player/kenji-swanson-46086190
Austin Kawecki,OT,Lebanon Trail,Frisco,TX,6,4.0,265,0.8654,Auburn,2022,788.0,65.0,116.0,3,Oklahoma State,//247sports.com/player/austin-kawecki-46113603
Nick Williams,OT,Fox Creek Charter,North Augusta,SC,6,5.0,300,0.8649,Auburn,2022,791.0,66.0,8.0,3,,//247sports.com/player/nick-williams-46100673
Maleek McNeil,OT,Walter Panas,Cortlandt Manor,NY,6,7.0,340,0.8593,Auburn,2022,934.0,81.0,6.0,3,Penn State,//247sports.com/player/maleek-mcneil-46094791
Anez Cooper,OT,Pleasant Grove,Pleasant Grove,AL,6,6.0,352,0.8505,Auburn,2022,,111.0,50.0,3,Miami,//247sports.com/player/anez-cooper-46103111
Travis Hunter,CB,Collins Hill,Suwanee,GA,6,1.0,165,0.9999,Auburn,2022,1.0,1.0,1.0,5,Jackson State,//247sports.com/player/travis-hunter-46084728
Denver Harris,CB,North Shore,Houston,TX,6,1.0,180,0.9889,Auburn,2022,23.0,4.0,6.0,5,Texas A&M,//247sports.com/player/denver-harris-46081216
Jaheim Singletary,CB,Riverside,Jacksonville,FL,6,2.0,170,0.9879,Auburn,2022,27.0,5.0,5.0,5,Georgia,//247sports.com/player/jaheim-singletary-46082114
Jeadyn Lukus,CB,Mauldin,Mauldin,SC,6,2.5,185,0.986,Auburn,2022,30.0,7.0,1.0,5,Clemson,//247sports.com/player/jeadyn-lukus-46095135
Toriano Pride,CB,East St. Louis,East Saint Louis,IL,5,11.0,185,0.9673,Auburn,2022,80.0,8.0,3.0,4,Clemson,//247sports.com/player/toriano-pride-46058972
Terrance Brooks,CB,Little Elm,Little Elm,TX,5,11.0,190,0.9643,Auburn,2022,83.0,10.0,14.0,4,Texas,//247sports.com/player/terrance-brooks-46099495
Earl Little Jr.,CB,American Heritage,Fort Lauderdale,FL,6,0.0,175,0.9552,Auburn,2022,106.0,12.0,16.0,4,Alabama,//247sports.com/player/earl-little-jr-46082962
Marquis Groves-Killebrew,CB,North Cobb,Kennesaw,GA,6,0.0,180,0.9535,Auburn,2022,114.0,13.0,11.0,4,Texas A&M,//247sports.com/player/marquis-groves-killebrew-46083134
Trequon Fegans,CB,Thompson,Alabaster,AL,6,1.0,181,0.953,Auburn,2022,117.0,14.0,7.0,4,Alabama,//247sports.com/player/trequon-fegans-46058489
Khamauri Rogers,CB,Holmes County,Lexington,MS,6,0.0,150,0.9525,Auburn,2022,118.0,15.0,3.0,4,Miami,//247sports.com/player/khamauri-rogers-46081427
Laterrance Welch,CB,Acadiana,Lafayette,LA,6,1.0,180,0.9503,Auburn,2022,127.0,16.0,12.0,4,LSU,//247sports.com/player/laterrance-welch-46101177
JaDarian Rhym,CB,Valdosta,Valdosta,GA,6,1.0,170,0.9286,Auburn,2022,182.0,22.0,20.0,4,Auburn,//247sports.com/player/jadarian-rhym-46101331
Austin Ausberry,CB,University Lab,Baton Rouge,LA,6,0.0,195,0.9275,Auburn,2022,185.0,23.0,13.0,4,Auburn,//247sports.com/player/austin-ausberry-46099542
Bobby Taylor,CB,Katy,Katy,TX,6,1.0,180,0.9233,Auburn,2022,193.0,25.0,30.0,4,Texas A&M,//247sports.com/player/bobby-taylor-46081751
Jacolby Spells,CB,American Heritage,Fort Lauderdale,FL,5,11.0,170,0.9175,Auburn,2022,211.0,27.0,25.0,4,West Virginia,//247sports.com/player/jacolby-spells-46094391
Trevell Mullen,CB,Coconut Creek,Pompano Beach,FL,5,11.0,170,0.9096,Auburn,2022,245.0,30.0,28.0,4,Indiana,//247sports.com/player/trevell-mullen-46080152
Keionte Scott,CB,Snow College,Ephraim,UT,6,0.0,185,0.8959,Auburn,2022,3.0,1.0,1.0,4,Auburn,//247sports.com/player/keionte-scott-46116368
Benjamin Morrison,CB,Brophy College Preparatory,Phoenix,AZ,6,0.5,175,0.8958,Auburn,2022,334.0,36.0,5.0,4,Notre Dame,//247sports.com/player/benjamin-morrison-46097106
Nikai Martinez,CB,Apopka,Apopka,FL,5,11.0,175,0.8925,Auburn,2022,365.0,38.0,46.0,4,UCF,//247sports.com/player/nikai-martinez-46085987
Nick Cull,CB,Seminole County,Donalsonville,GA,5,11.0,175,0.8891,Auburn,2022,396.0,40.0,35.0,3,Ole Miss,//247sports.com/player/nick-cull-46113833
Caleb Coley,CB,Houston County,Warner Robins,GA,5,11.0,166,0.8869,Auburn,2022,422.0,42.0,44.0,3,Michigan State,//247sports.com/player/caleb-coley-46109468
Jarell Stinson,CB,Opelika,Opelika,AL,5,10.0,160,0.8843,Auburn,2022,449.0,43.0,19.0,3,Ole Miss,//247sports.com/player/jarell-stinson-46102748
Marcus Allen,CB,Walton,Marietta,GA,6,2.0,175,0.8817,Auburn,2022,485.0,46.0,49.0,3,North Carolina,//247sports.com/player/marcus-allen-46094227
